seed,test_idx,RePaint_r10_rmse,RePaint_r10_time,RePaint_r1_rmse,RePaint_r1_time,DPS_z0.5_rmse,DPS_z0.5_time,DPS_z0.04_rmse,DPS_z0.04_time,RD_r1_z0.5_rmse,RD_r1_z0.5_time,RD_r1_z0.04_rmse,RD_r1_z0.04_time,DDIM_eta0_rmse,DDIM_eta0_time,DDIM_eta1_rmse,DDIM_eta1_time,DDIM_DPS_e0_z0.5_rmse,DDIM_DPS_e0_z0.5_time,DDIM_DPS_e0_z0.04_rmse,DDIM_DPS_e0_z0.04_time,DDIM_DPS_e1_z0.5_rmse,DDIM_DPS_e1_z0.5_time,DDIM_DPS_e1_z0.04_rmse,DDIM_DPS_e1_z0.04_time
343,343,0.19002734124660492,6.70676477253437,0.09347541630268097,0.6403192803263664,0.08368993550539017,2.462062037549913,0.07070353627204895,2.53982961922884,0.07217931747436523,2.5917008267715573,0.07240226864814758,2.5411902917549014,0.13450726866722107,0.7260300852358341,0.22587859630584717,0.6473330594599247,0.2975098192691803,2.024877811782062,0.06367254257202148,2.0075100287795067,0.16285908222198486,1.9694914491847157,0.03349309042096138,1.9955186722800136
350,350,0.12152504175901413,6.606937692500651,0.06215870752930641,0.6227266862988472,0.07467634230852127,2.249037118628621,0.05332273989915848,2.2527688425034285,0.13441307842731476,2.5753498626872897,0.05585889145731926,2.5903834104537964,0.09611740708351135,0.7410229369997978,0.06961490213871002,0.6837902199476957,0.2280443161725998,1.9885057471692562,0.10435714572668076,2.0587398502975702,0.20006807148456573,2.035287323407829,0.05626349896192551,2.022609972395003
357,357,0.11126641184091568,6.624150846153498,0.17056533694267273,0.6287963856011629,0.0734342560172081,2.4677146058529615,0.04649152606725693,2.4857581174001098,0.05719786509871483,2.4577812012284994,0.056777700781822205,2.5814725486561656,0.1994324028491974,0.7513487506657839,0.2567286193370819,0.6334982626140118,0.14384424686431885,1.9922881601378322,0.04124487563967705,2.0117671666666865,0.059784770011901855,1.9715385688468814,0.04486494138836861,1.9748254297301173
364,364,0.08870919793844223,6.721292786300182,0.07401848584413528,0.6750227706506848,0.09908659756183624,2.4752653827890754,0.11961588263511658,2.5142718981951475,0.14133161306381226,2.5754642141982913,0.10307693481445312,2.5245970552787185,0.1896020770072937,0.7316421726718545,0.12331211566925049,0.6380240311846137,0.11670450121164322,2.0179364550858736,0.10794214904308319,2.0488951094448566,0.15448327362537384,2.019073353148997,0.09160292893648148,2.0399059988558292
371,371,0.05889590457081795,6.649563552811742,0.09851622581481934,0.6361761512234807,0.21195363998413086,2.4332581302151084,0.04766889661550522,2.5281997555866838,0.14149416983127594,2.5319457594305277,0.05214976519346237,2.4127483321353793,0.06518638134002686,0.7412473112344742,0.08579377084970474,0.6550398860126734,0.20368310809135437,2.0316394101828337,0.060152627527713776,2.0208409121260047,0.12564434111118317,2.034254296682775,0.04842723160982132,1.9736746223643422
378,378,0.05372079089283943,6.603604421019554,0.17609629034996033,0.6262298012152314,0.1389245241880417,2.4316450664773583,0.0922585055232048,2.550951363518834,0.15282560884952545,2.602099466137588,0.06670483946800232,2.53690099157393,0.09458007663488388,0.7177205067127943,0.09084048122167587,0.6193950492888689,0.1969313770532608,1.9717120500281453,0.059340666979551315,1.9283947190269828,0.19409959018230438,1.938296101987362,0.055795975029468536,1.9477085238322616
385,385,0.05388300120830536,6.651172045618296,0.08261522650718689,0.6328445943072438,0.21588458120822906,2.4492476452142,0.03270195052027702,2.4865260859951377,0.0772242322564125,2.565524887293577,0.029763171449303627,2.55371674336493,0.08752518147230148,0.7426266353577375,0.08432956039905548,0.6533062066882849,0.18714411556720734,2.0065923063084483,0.03773064166307449,1.9853408578783274,0.046183641999959946,2.0290145240724087,0.02142918109893799,2.0381735805422068
392,392,0.08843737840652466,6.542611740529537,0.09249288588762283,0.6356176175177097,0.10796128958463669,2.4354206593707204,0.07238873094320297,2.5314175821840763,0.20166361331939697,2.5574703915044665,0.07391653209924698,2.5727190440520644,0.14240947365760803,0.754677920602262,0.09956240653991699,0.6977670937776566,0.2247878760099411,2.0248480467125773,0.0672561526298523,1.9974291753023863,0.12250801175832748,2.0688493363559246,0.05492869019508362,2.057336256839335
399,399,0.06754104048013687,6.4943044213578105,0.08315642178058624,0.637404385022819,0.14391128718852997,2.555597921833396,0.05927069112658501,2.462264636531472,0.13769441843032837,2.5828729225322604,0.0881456509232521,2.7299353824928403,0.1523069143295288,0.6709876973181963,0.1215452179312706,0.6419026926159859,0.23439505696296692,2.0679428707808256,0.0834081619977951,1.9664804870262742,0.08039198070764542,2.052116561681032,0.048223309218883514,2.0217955773696303
406,406,0.11802425980567932,6.785234255716205,0.2317458540201187,0.6417564256116748,0.10393503308296204,2.5254181008785963,0.04584772139787674,2.853542041964829,0.1284431666135788,2.7842392548918724,0.055883731693029404,2.6656346330419183,0.09690313041210175,0.7280944911763072,0.1447642296552658,0.6299951523542404,0.22971181571483612,1.987356468103826,0.08226346224546432,1.9986277222633362,0.10798083990812302,2.0669944677501917,0.0669955387711525,2.0712940031662583
413,413,0.06075552850961685,6.748706493526697,0.06036621704697609,0.6586484704166651,0.09924770891666412,2.52406501211226,0.028193751350045204,2.5322956051677465,0.11262384057044983,2.5205942280590534,0.05731729790568352,2.5447507156059146,0.05787866190075874,0.7207359243184328,0.08981603384017944,0.6403677351772785,0.16731171309947968,1.977770145982504,0.029204167425632477,2.0751144168898463,0.14197669923305511,2.0520161585882306,0.022892391309142113,2.0691694924607873
420,420,0.07070456445217133,6.801267644390464,0.05928352102637291,0.6661667404696345,0.09159408509731293,2.4668918270617723,0.040035147219896317,2.5112121338024735,0.06507217884063721,2.5316300243139267,0.07152727246284485,2.6038987673819065,0.06004638969898224,0.7333520948886871,0.04374423250555992,0.6457803286612034,0.20175831019878387,2.0239556655287743,0.05076742172241211,1.9981192983686924,0.08069421350955963,2.0539751201868057,0.04056490585207939,1.8093016650527716
427,427,0.20087763667106628,6.785316979512572,0.2114052176475525,0.6550491563975811,0.07917681336402893,2.0754452869296074,0.03460264205932617,2.3031183881685138,0.10727013647556305,2.562569963745773,0.05663185939192772,2.6973457280546427,0.07562532275915146,0.7281194226816297,0.10453545302152634,0.6670369980856776,0.08831610530614853,2.04928114823997,0.0507638156414032,2.018342242576182,0.052007585763931274,2.016702518798411,0.04502405598759651,2.0160733507946134
434,434,0.04959027096629143,6.6775115774944425,0.09503970295190811,0.6364760184660554,0.09460479766130447,2.369247881695628,0.04043377935886383,2.5768941417336464,0.10354916751384735,2.5816115560010076,0.03176026791334152,2.6335767041891813,0.1500648707151413,0.7552467696368694,0.10831907391548157,0.6332583455368876,0.15598858892917633,2.1092171082273126,0.048926107585430145,2.0081411227583885,0.056068919599056244,2.0531891407445073,0.03330055996775627,2.0336130280047655
441,441,0.11458408832550049,6.7615389516577125,0.05747107416391373,0.6574976360425353,0.13322429358959198,2.5668597612529993,0.052329644560813904,2.4418900283053517,0.11800038814544678,2.5652472330257297,0.06066466495394707,2.558921459130943,0.12130104750394821,0.699345525354147,0.08606960624456406,0.6495104804635048,0.1525058001279831,1.9562088083475828,0.0768234059214592,2.0253333635628223,0.16587994992733002,2.060149770230055,0.07377441972494125,2.0170339038595557
448,448,0.06684142351150513,6.811044431291521,0.09698425978422165,0.6423885859549046,0.12298822402954102,2.505781626328826,0.05389779806137085,2.542693031951785,0.14652161300182343,2.5906090829521418,0.030291970819234848,2.5933894384652376,0.2262020707130432,0.7545106364414096,0.07818180322647095,0.6230364562943578,0.2742528021335602,1.9794966951012611,0.09151846915483475,2.0236283717676997,0.1341787427663803,1.9455776810646057,0.04678388684988022,1.9461906235665083
455,455,0.08276436477899551,6.777537387795746,0.07196682691574097,0.6645885175094008,0.09154491871595383,2.4702335707843304,0.05386921018362045,2.6357720037922263,0.09681443125009537,2.587639088742435,0.08406617492437363,2.642240986227989,0.07457271963357925,0.7299847509711981,0.09683291614055634,0.6903770361095667,0.15336276590824127,2.053531475365162,0.050310298800468445,2.0878470288589597,0.12138696014881134,2.0493757827207446,0.06500332057476044,2.1037015076726675
462,462,0.10912531614303589,6.7108600893989205,0.06408249586820602,0.6469372734427452,0.14548131823539734,2.5200397009029984,0.07089158147573471,2.53788055293262,0.16977758705615997,2.57109706569463,0.0717214047908783,2.5480408873409033,0.16760952770709991,0.7141046365723014,0.07312847673892975,0.6276161754503846,0.21357661485671997,1.9727929532527924,0.04986955225467682,1.8932943483814597,0.18219654262065887,1.9350078701972961,0.09331390261650085,2.0001420257613063
469,469,0.06078898534178734,6.8311316622421145,0.16330762207508087,0.6623839158564806,0.1388876587152481,2.5152494413778186,0.08501134812831879,2.511401138268411,0.23496703803539276,2.5059178760275245,0.09937436133623123,2.581967120990157,0.18679498136043549,0.7372736446559429,0.10407428443431854,0.6784559795632958,0.16600753366947174,2.0104189310222864,0.09327772259712219,1.9641878316178918,0.1848878264427185,2.040602614171803,0.07744188606739044,2.0001813555136323
476,476,0.12633179128170013,6.636495386250317,0.08578526973724365,0.6342939948663116,0.12344060093164444,2.472622231580317,0.06459266692399979,2.4976935274899006,0.11536713689565659,2.5410749595612288,0.06923983246088028,2.555197142995894,0.05483477935194969,0.7502161730080843,0.06548155844211578,0.68430379871279,0.12396484613418579,1.990388079546392,0.08554968982934952,1.966021136380732,0.06297073513269424,2.054714845493436,0.06294602155685425,2.039422567933798
483,483,0.09392935037612915,6.889074042439461,0.07569224387407303,0.6810043295845389,0.12125615030527115,2.493814392015338,0.07725802063941956,2.4949854696169496,0.10607173293828964,2.6148738199844956,0.09018334746360779,2.5656496807932854,0.11483725905418396,0.6724811354652047,0.09735563397407532,0.6808266611769795,0.13574813306331635,2.0457037333399057,0.12899288535118103,1.9604493509978056,0.08901522308588028,1.9392690854147077,0.09809589385986328,2.020767548121512
490,490,0.09322437644004822,6.731994612142444,0.08160564303398132,0.6527494052425027,0.16770172119140625,2.6282586120069027,0.04320162907242775,2.5867648608982563,0.16776539385318756,2.532088936306536,0.041977908462285995,2.6653943825513124,0.15303875505924225,0.7394203692674637,0.13377122581005096,0.6661030296236277,0.22380726039409637,2.031997922807932,0.10023017227649689,2.016083577647805,0.1651505082845688,1.9607814867049456,0.0499548502266407,1.9938884880393744
497,497,0.21197271347045898,6.800157549791038,0.2256762832403183,0.6640254557132721,0.13026553392410278,2.4868022622540593,0.09887164831161499,2.517293246462941,0.1760040670633316,2.5757437953725457,0.13361376523971558,2.6049402663484216,0.05714971199631691,0.7611410906538367,0.15586741268634796,0.6671887505799532,0.09573673456907272,2.0018881279975176,0.0786459743976593,2.0220481399446726,0.1619364321231842,1.9821108998730779,0.08380447328090668,1.9878133265301585
504,504,0.10276208072900772,6.808622315526009,0.1709800362586975,0.6696101827546954,0.1814568042755127,2.4601572696119547,0.042942073196172714,2.543322549201548,0.18656055629253387,2.6028953744098544,0.04386961832642555,2.64948567841202,0.08906061202287674,0.7338033216074109,0.10159556567668915,0.6400198433548212,0.2663179337978363,1.994006659835577,0.06776435673236847,1.962746043689549,0.10989785939455032,1.9820317635312676,0.044176068156957626,2.0816883156076074
511,511,0.09371884912252426,6.617644163779914,0.06889241188764572,0.6542307008057833,0.15171921253204346,2.5281017664819956,0.08200161904096603,2.6589400563389063,0.1806214600801468,2.5336810406297445,0.06003427878022194,2.581827750429511,0.05482544004917145,0.7091275546699762,0.07731534540653229,0.6808943962678313,0.16653454303741455,2.0370016917586327,0.07913355529308319,2.0256162360310555,0.15132512152194977,2.0559042366221547,0.08021438866853714,2.009337032213807
518,518,0.04294302314519882,6.791463138535619,0.11748605221509933,0.6822861116379499,0.23826561868190765,2.4942414266988635,0.040093615651130676,2.5985916117206216,0.2354927361011505,2.528151505626738,0.030583051964640617,2.612175895832479,0.1329755187034607,0.7400072691962123,0.07717236131429672,0.657851442694664,0.21213307976722717,2.026242172345519,0.06474267691373825,1.982395812869072,0.1812402904033661,2.050903921946883,0.03127887099981308,1.9769640853628516
525,525,0.05499709025025368,6.868947667069733,0.1240130290389061,0.6648495588451624,0.09505140781402588,2.5578417908400297,0.04341164976358414,2.4898967565968633,0.07713542878627777,2.5474541261792183,0.0447973869740963,2.603044637478888,0.14883923530578613,0.7619042936712503,0.045717816799879074,0.6733222743496299,0.07945962995290756,1.8906149780377746,0.05476777255535126,1.9999589901417494,0.06348719447851181,1.9528775159269571,0.03130799159407616,2.0711293052881956
532,532,0.06484180688858032,6.8753521321341395,0.092791847884655,0.6484553478658199,0.1375812143087387,2.438074564561248,0.06119253858923912,2.5480510648339987,0.1631806492805481,2.620311121456325,0.06595320254564285,2.575065352022648,0.09903860837221146,0.7352598067373037,0.08167141675949097,0.6784461084753275,0.27285003662109375,2.0603419160470366,0.0739096999168396,2.004010700620711,0.1906430423259735,2.062271268106997,0.04260445758700371,2.053235339000821
539,539,0.14915451407432556,6.947520032525063,0.08408600836992264,0.696856633760035,0.2063501924276352,2.4432649360969663,0.046923939138650894,2.5317199556156993,0.08645233511924744,2.5459555853158236,0.041722916066646576,2.5604337882250547,0.12972234189510345,0.7509355582296848,0.23187527060508728,0.6637413632124662,0.13841398060321808,2.0260493522509933,0.04667191207408905,1.9510427182540298,0.1048763170838356,2.0269309068098664,0.0761847272515297,2.058974745683372
546,546,0.07180831581354141,6.916502776555717,0.17395541071891785,0.6593145430088043,0.13726720213890076,2.4782509887591004,0.05474812164902687,2.506056472659111,0.3032512664794922,2.554503770545125,0.03265705332159996,2.535490565933287,0.12270687520503998,0.6868321551010013,0.0854823887348175,0.6788562703877687,0.174272820353508,1.9785955091938376,0.06590147316455841,1.9790793610736728,0.06895723938941956,1.9780322099104524,0.04980222135782242,1.784121673554182
553,553,0.15076813101768494,6.813547839410603,0.2910270094871521,0.6653792411088943,0.16646146774291992,2.1285732900723815,0.044893547892570496,2.5364738004282117,0.0963803380727768,2.5798080507665873,0.12481678277254105,2.5633499287068844,0.15491971373558044,0.7416049549356103,0.1137138307094574,0.6344250394031405,0.19610494375228882,2.0375796360895038,0.0621354840695858,2.0418465081602335,0.11062412708997726,1.9861193429678679,0.060265105217695236,1.921405989676714
560,560,0.07457731664180756,6.7006064131855965,0.0950111523270607,0.6469016680493951,0.13695096969604492,2.412682323716581,0.05484342575073242,2.487639524973929,0.14852167665958405,2.550391662865877,0.06902491301298141,2.5740461088716984,0.06882236897945404,0.7392015401273966,0.10854271054267883,0.6463809413835406,0.2690354287624359,1.974967666901648,0.0749085322022438,1.9613301437348127,0.10133140534162521,2.006785785779357,0.05222507193684578,1.9860297264531255
567,567,0.08460180461406708,6.988174060359597,0.08502984046936035,0.6527713453397155,0.14661265909671783,2.464923122897744,0.060260556638240814,2.5384899899363518,0.15722307562828064,2.5570786399766803,0.07292593270540237,2.6172385327517986,0.14381499588489532,0.7380120130255818,0.058169037103652954,0.6950609413906932,0.32673630118370056,2.0000969134271145,0.08156272768974304,2.0225957529619336,0.24417851865291595,2.079060746356845,0.06909940391778946,1.9615059411153197
574,574,0.1534179449081421,6.88241608813405,0.17542706429958344,0.6869046278297901,0.10042254626750946,2.4940523533150554,0.043762557208538055,2.5208792109042406,0.11181918531656265,2.58936773147434,0.07067829370498657,2.7001636335626245,0.2001277208328247,0.7110717725008726,0.20389540493488312,0.6841026181355119,0.1597345471382141,1.6326340204104781,0.05986390262842178,1.6804630514234304,0.12262991815805435,1.9745075879618526,0.04422290250658989,2.0723473662510514
581,581,0.12410518527030945,6.729499897919595,0.15117046236991882,0.6707498775795102,0.08290086686611176,2.507718212902546,0.1436348706483841,2.603252046741545,0.18607105314731598,2.500580171123147,0.05313202738761902,2.4584131725132465,0.14278964698314667,0.7313969517126679,0.11248888075351715,0.6545666605234146,0.12400685250759125,2.037906181998551,0.10425154119729996,1.9804904125630856,0.10719343274831772,1.9904938926920295,0.13521353900432587,2.0682100635021925
588,588,0.07323237508535385,6.7784573854878545,0.05129290372133255,0.6647648438811302,0.10245279967784882,2.4773439057171345,0.08239427208900452,2.4962604995816946,0.06118844449520111,2.536650617606938,0.09858142584562302,2.5833509201183915,0.07664869725704193,0.7409300832077861,0.11127535998821259,0.6388591341674328,0.19503726065158844,1.9454057710245252,0.07251490652561188,1.8846581457182765,0.11142347007989883,1.8885788572952151,0.039640892297029495,1.9031401351094246
595,595,0.10163025557994843,6.800864715129137,0.07215802371501923,0.6682096878066659,0.13803958892822266,2.518996844999492,0.04880903661251068,2.491411216557026,0.0897945836186409,2.5409837812185287,0.10175668448209763,2.5994124114513397,0.07189702242612839,0.671889222227037,0.09953325986862183,0.6540353568270802,0.20184600353240967,2.072966014035046,0.12325314432382584,1.9920195657759905,0.1414981335401535,2.1150519279763103,0.1153477132320404,2.0090818144381046
602,602,0.17695921659469604,6.680346451699734,0.11051113903522491,0.6537603605538607,0.11803141236305237,2.5370113709941506,0.08767861127853394,2.525702648796141,0.1221306249499321,2.5422510467469692,0.07301796972751617,2.6009517507627606,0.13705728948116302,0.7246266966685653,0.3069048821926117,0.6327760741114616,0.12161624431610107,2.067123551853001,0.06356470286846161,2.0147292092442513,0.12968316674232483,2.030944500118494,0.10509580373764038,2.01569720543921
609,609,0.12991338968276978,6.659844528883696,0.10743185132741928,0.6480082124471664,0.10902757197618484,2.488697369582951,0.04452720656991005,2.496882926672697,0.10426148772239685,2.6110106986016035,0.03640538454055786,2.580669936724007,0.14322228729724884,0.7211307426914573,0.0712423026561737,0.6467157592996955,0.07648512721061707,1.9342676289379597,0.08558161556720734,2.041029531508684,0.04472322389483452,2.1046680184081197,0.04007159546017647,2.0431698439642787
616,616,0.070111483335495,6.749054480344057,0.13740243017673492,0.634204963222146,0.05818250775337219,2.483914806507528,0.1222199872136116,2.5448546428233385,0.06861791014671326,2.6712532797828317,0.11168759316205978,2.6056890627369285,0.08113140612840652,0.7579154036939144,0.1132906973361969,0.6687910230830312,0.14039269089698792,2.0623945109546185,0.06526735424995422,1.9483717009425163,0.059284720569849014,2.044341715052724,0.09390116482973099,2.023733612149954
623,623,0.10042385756969452,6.8143582278862596,0.12828966975212097,0.6647108746692538,0.15908434987068176,2.478246510028839,0.10649345070123672,2.535283776000142,0.11553395539522171,2.5722137363627553,0.07894235104322433,2.555303990840912,0.2226380854845047,0.7362587852403522,0.09679247438907623,0.6770718190819025,0.15845514833927155,2.0262625329196453,0.1212061271071434,2.082366100512445,0.1421881914138794,2.0119120767340064,0.04219556972384453,1.9466346465051174
630,630,0.11951520293951035,6.646826123818755,0.14950865507125854,0.6576461615040898,0.07007122039794922,2.443063602782786,0.06798555701971054,2.5333733838051558,0.0746181309223175,2.5226029502227902,0.08230124413967133,2.548765318468213,0.29907724261283875,0.720598116517067,0.07937931269407272,0.6489104358479381,0.07109645754098892,1.981809894554317,0.04354066774249077,2.031276169233024,0.06022441387176514,2.01554645691067,0.05068912357091904,2.018002520315349
637,637,0.22795748710632324,6.809856262989342,0.08620162308216095,0.6447726925835013,0.18624486029148102,2.4367479095235467,0.14388586580753326,2.597573767416179,0.1414010226726532,2.606895010918379,0.13415758311748505,2.5666423896327615,0.098455511033535,0.7529503209516406,0.11096177250146866,0.6576278703287244,0.14187219738960266,2.025839837267995,0.16104258596897125,1.9853722024708986,0.16432391107082367,2.0002505406737328,0.16043370962142944,2.0190061666071415
644,644,0.15342067182064056,6.986342268995941,0.13740700483322144,0.6863118568435311,0.06937133520841599,2.690192478708923,0.0710010975599289,2.888307017274201,0.07806209474802017,2.795229619368911,0.08432209491729736,2.855980812571943,0.19982397556304932,0.7378848362714052,0.1580464094877243,0.6518352953717113,0.07325371354818344,2.0412827096879482,0.059310998767614365,1.9312874991446733,0.06308254599571228,1.9678750159218907,0.05828632786870003,1.7915102476254106
651,651,0.05526759847998619,6.744467907585204,0.06790760159492493,0.6726362966001034,0.18024900555610657,2.4415638763457537,0.0747932642698288,2.532535020262003,0.08562728017568588,2.515625571832061,0.04117218032479286,2.472851869650185,0.19361914694309235,0.7478590114042163,0.14553183317184448,0.6626533418893814,0.21656997501850128,2.0009425915777683,0.07453420758247375,2.033462799154222,0.1196349710226059,2.023138016462326,0.041934624314308167,2.0737286154180765
658,658,0.0926772877573967,6.759742873720825,0.0474197156727314,0.6590826893225312,0.08458349853754044,2.5118669029325247,0.07084009051322937,2.575105318799615,0.08109357208013535,2.5278002908453345,0.06346353143453598,2.5759376250207424,0.0951574370265007,0.7439371822401881,0.04634461551904678,0.6684447778388858,0.07498792558908463,2.0324163334444165,0.05607280880212784,1.9844818664714694,0.06669173389673233,1.9853987153619528,0.06761236488819122,1.836239218711853
665,665,0.15192310512065887,6.728627349250019,0.07461044192314148,0.6536979507654905,0.19804896414279938,2.46795124001801,0.10029516369104385,2.6530111972242594,0.23552170395851135,2.9092006823047996,0.07489019632339478,2.632527008652687,0.1506560742855072,0.7271843058988452,0.10260546207427979,0.6539257941767573,0.28120923042297363,2.0744422674179077,0.08482568711042404,2.1088397447019815,0.22124330699443817,2.0692240465432405,0.06533908098936081,1.9914585538208485
672,672,0.06444406509399414,6.762217471376061,0.11692256480455399,0.6670499378815293,0.2202727496623993,2.445587692782283,0.03352300822734833,2.4460383160039783,0.15811483561992645,2.7593085570260882,0.05159543454647064,2.6564166294410825,0.06446114182472229,0.7238599183037877,0.0848536491394043,0.6319467695429921,0.20644773542881012,2.107390527613461,0.06677500158548355,2.0601379675790668,0.1260809302330017,2.043556139804423,0.036187686026096344,2.0578219490125775
679,679,0.055698223412036896,6.830718428827822,0.10343733429908752,0.6335392221808434,0.06991229951381683,2.4407767234370112,0.06000202149152756,2.5417242469266057,0.0736895352602005,2.603628769516945,0.04766444116830826,2.5608415259048343,0.12167180329561234,0.739824746735394,0.06652070581912994,0.6683561569079757,0.1495160609483719,2.010760913603008,0.07112745940685272,2.079057617112994,0.08220789581537247,1.990289006382227,0.04940617084503174,1.9766851235181093
686,686,0.15529564023017883,6.771658503450453,0.07939166575670242,0.673671186901629,0.20025849342346191,2.458266074769199,0.12054722756147385,2.5513042639940977,0.1102968156337738,2.5369552560150623,0.11701793968677521,2.5330401305109262,0.1298244446516037,0.7406923742964864,0.08052054047584534,0.6521561248227954,0.24093253910541534,1.9725233223289251,0.09489963203668594,1.9796513076871634,0.17492027580738068,2.0405609123408794,0.0848199725151062,1.9759754184633493
693,693,0.07947546988725662,6.805540014989674,0.10636519640684128,0.6404899703338742,0.16737158596515656,2.4926279513165355,0.04569956287741661,2.6011919137090445,0.20635895431041718,2.612851251848042,0.04221123456954956,2.6192386746406555,0.10395821183919907,0.7361019356176257,0.13702504336833954,0.6836939565837383,0.20380689203739166,2.029711081646383,0.1048235222697258,1.963734107092023,0.04935287684202194,1.9569419203326106,0.056702516973018646,1.9584675431251526
